83,86,91,87,0,89,85,90,82,0,28,0,29,0,24,0,26,0,31,27,55,0,0,60,0,53,0,0,58,0,1,0,97,99,93,94,96,0,100,98,66,62,68,67,64,71,70,63,0,69,37,0,33,34,39,38,0,36,35,40,42,43,44,45,46,47,48,0,50,51,8,3,2,10,4,5,11,6,0,9,80,75,79,77,76,81,78,73,72,74,18,0,0,0,14,13,20,0,12,0
53,56,0,0,54,59,0,60,52,0,98,93,99,0,94,95,96,92,1,97,0,0,29,0,0,23,24,22,28,27,71,62,67,69,0,0,66,65,70,68,36,32,38,37,34,41,40,33,35,39,0,2,3,4,9,8,11,6,5,10,0,0,14,15,16,0,18,19,20,21,78,73,72,0,74,75,0,76,77,79,0,45,49,47,46,51,48,43,0,0,88,0,89,86,84,83,90,87,82,85
0,0,31,27,24,29,25,30,22,28,68,0,0,70,64,0,66,62,0,0,0,0,0,100,96,93,94,92,0,97,41,32,37,39,33,0,36,0,40,38,6,0,0,0,0,11,10,3,5,9,77,72,73,74,79,78,81,76,0,80,82,0,84,0,86,87,88,0,0,0,48,43,42,50,44,45,51,46,47,49,20,15,19,17,16,21,18,13,12,14,58,61,59,56,0,53,0,0,52,55
73,0,0,77,74,79,75,80,72,0,18,13,19,20,14,15,16,12,21,17,45,0,49,0,46,0,44,0,48,47,91,82,87,0,0,84,86,85,90,88,56,52,58,57,54,61,60,53,55,0,27,22,0,24,29,28,0,26,25,30,32,33,34,35,36,0,38,39,40,41,98,93,92,0,0,95,1,0,97,99,70,65,69,67,0,0,68,63,62,64,0,0,9,6,4,3,0,7,0,5
0,6,11,0,4,9,5,0,2,0,48,43,0,50,0,0,46,0,51,0,75,81,79,80,76,0,74,72,78,77,21,12,17,0,13,0,16,15,20,18,0,82,88,87,0,91,90,83,85,89,57,52,53,54,0,58,61,56,0,60,62,63,64,65,66,67,68,69,0,71,28,23,22,0,0,25,0,26,27,29,100,95,99,97,96,0,98,93,92,94,38,41,39,36,34,33,40,37,32,35
63,66,71,67,64,69,65,0,62,68,8,3,9,0,4,5,6,2,11,7,35,41,39,40,36,33,34,32,38,0,81,72,0,79,0,0,0,0,80,78,46,42,0,0,0,51,0,0,45,0,17,12,13,14,0,18,0,16,15,20,22,23,24,0,26,0,0,29,30,31,88,83,82,90,84,0,91,86,87,89,0,0,59,57,56,61,58,0,52,54,98,0,99,96,94,93,100,97,92,95
93,96,1,97,94,99,95,100,92,98,38,33,0,40,34,0,36,32,41,37,65,0,69,70,66,0,64,62,68,67,11,2,7,9,3,4,6,5,0,8,76,72,78,77,74,81,0,73,75,79,0,42,43,44,49,48,0,46,45,50,52,53,54,55,56,0,0,59,60,61,0,13,12,20,14,0,0,16,17,0,90,85,89,0,86,91,88,83,82,84,0,31,29,0,24,0,30,0,22,25
43,46,0,0,44,49,45,0,0,48,88,0,0,90,84,85,86,82,0,87,0,21,0,0,16,0,0,12,0,17,61,52,57,59,53,54,56,55,60,58,26,22,0,27,24,0,30,0,25,29,97,92,93,94,0,98,1,96,95,100,2,3,0,5,6,7,8,0,10,11,68,63,0,70,64,0,71,66,0,0,40,35,0,37,36,41,0,33,32,34,0,81,0,76,0,0,80,0,72,75
13,16,0,0,14,0,15,20,12,18,0,53,59,60,0,55,0,52,0,57,85,91,89,90,86,83,84,82,88,0,31,0,27,29,23,24,26,25,30,28,96,0,98,0,0,0,0,93,0,99,67,62,63,64,69,0,71,66,0,70,72,73,74,75,0,77,78,0,80,81,38,33,0,0,34,35,0,36,37,39,0,5,9,7,0,11,8,3,2,4,48,51,49,46,44,43,50,47,42,45
0,36,41,0,34,39,35,0,0,0,78,73,79,80,74,75,0,72,0,77,5,11,9,10,6,0,4,0,8,7,51,42,0,49,43,44,46,0,50,48,16,12,18,0,14,21,20,13,15,19,87,82,83,84,89,88,91,0,85,90,92,93,0,95,0,97,98,99,100,0,58,53,0,60,54,55,61,56,0,59,30,0,29,0,0,31,0,0,0,24,68,0,69,66,64,63,70,67,62,0
